Kenya,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
Kyrgyz Republic,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N
Laos,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N
Liberia,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N
Macau5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Malaysia,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Mexico,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Morocco,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Mozambique,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N
Netherlands,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Nicaragua,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N
Nigeria,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
Pakistan,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y
Panama,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Paraguay,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
Peru,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Philippines,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y
Russia,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
St. Kitts and Nevis,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
St. Lucia,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
St. Vincent and the Grenadines,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N
geaeeeerr gg geriaet,anern negeia,drsrnrn,srpresersisesses,weripeeer nieer,rrenrnrneteeesetena,eneereererfo dnns,eeerrgeeeeieeeeenn,seire,es seesorgeet,nnrnigeeerrie rin,eledee,Jrhn o nedeaee,Sten ohedeaeE,rrederterenseniserrsgerrperrreea'rerssieestetaraa
Govt/Jurisdiction,,,,,,,,,,,,,,
Senegal,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Sint Maarten²,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N
Spain,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Suriname,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N
Tajikistan,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
Tanzania,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
Thailand,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Trinidad andTobago,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Turkey,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
Turkmenistan,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
Ukraine,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
United ArabEmirates,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
United Kingdom,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
Uzbekistan,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N
Venezuela,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Vietnam,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y
