10.23*,Formof VoluntaryEquityInvestmentProgramMatchingGrantRestrictedShareUnitAgreementpursuantotheAmendedandRestated Accenture plc 2010 Share Incentive Plan (incorporatedbyreference to Exhibit10.4 to theFebruary 29.2020 10-Q)
10.24*,"FormofCEODiscretionaryGrantRestrictedShareUnitAgreementpursuant totheAmendedandRestatedAcentureplc2010Share Incentive Plan (incorporatedby reference to Exhibit 10.6 to the February 28,2018 10-Q)"
10.25*,"FormofCEODiscretionaryGrantRestrictedShare UnitAgreementpursuantotheAmendedandRestatedAccentureplc2010Share IncentivePlan (incorporatedbyreference to Exhibit10.5to theFebruary 28,201910-Q)"
10.26*,"FormofCEODiscretionaryGrantRestrictedShareUnitAgreementpursuantotheAmendedandRestatedAccentureplc2010Share Incentive Plan (incorporated by reference to Exhibit 10.5to the February 29,2020 10-Q)"
10.27*,Formof NextGenerationLeadership_Performance-BasedAwardRestrictedShareUnitAgreementpursuantotheAmendedandRestated Accentureplc2010Share IncentivePlan(incorporatedbyreferencetoExhibit10.6totheFebruary29202010-Q)
10.28*,Accenture LLP Leadership Separation Benefits Plan (filed herewith)
10.29*,"Description of Global Annual Bonus Plan (incorporatedby reference to Exhibit 10.31to theAugust 31,2017 10-K)"
10.30*,"FormofIndemificatiogreemetetweenAccetureIcndteidemiteeartythretoincoporatedbyeferencetEi to the August 31,2018 10-K)"
21.1,Subsidiaries of the Registrant (filed herewith)
23.1,Consent of KPMG LLP (filed herewith)
23.2,Consent of KPMG LLP related to the Accenture plc 2010 Employee Share Purchase Plan (filed herewith)
24.1,Power of Attorney (included on the signature page hereto)
31.1,CerificationoftePrincialExecutiveicerpursuantule3a-14a)o5-14a)ofteSecuriesExchangeActof934sdoted
31.2,pursuant to Section 302 of the Sarbanes-Oxley Act of 2002 (filed herewith) CerificatinoftePrincipalFinancialOicerpursuanttoRule3a-14(a)ord-4(a)oftheSecuriesExchangeActof1934asadopted pursuant to Section 302 of the Sarbanes-Oxley Act of 2002 (filed herewith)
32.1,CerificatinoftePrncipalExecutiveOficerpursuanto18U.SCSection350asdoptedpursuantoSection906oftheSrbane
32.2,Oxley Act of 2002 (furnished herewith) CerticationoftericipaFanialOfcerpursantto18US..Sectio350sdoedpursantctio96ofterbe
99.1,Oxley Act of 2002 (furnished herewith) Amended and Restated Accenture plc 2010 Employee Share Purchase Plan Financial Statements (filed herewith)
101,ThefollowingfiancialinfoatiofromAenturepsAnalReportonFor0-Kforthisalyearededuust31t inlineXsedcefstst)osdate yearsendedgstd8isatedtatemetfopreeiearedst 20202019and18i)CosoidatedareodersEquitytatementsforthearsendedugust319and18(v)
104,Statements ThecoverpagefromAccentureplc'sAnualReportonFor10-Kfortheyearendedugust31220formattdinlineXR(included as Exhibit 101)
