Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas,Mad Dog(Green Canyon 782) Offshore Oil and gas
deepwater Gulf of Mexico,BHP 23.9% BP 60.5% Chevron 15.6%,BP,Lease from US Government as long as oil and gas,100 Mbbl/d oil 60 MMcf/d gas,"Moored integrated trussspar,facilities for simultaneous",
(1310m),(1310m),(1310m),(1310m),produced in paying quantities,,production and drilling operations
,Product,Ownership,Operator,"Title, leases oroptions",Nominalproduction capacity,"Facilities, use &condition"
Operation & location Australia,Operation & location Australia,Operation & location Australia,Operation & location Australia,Operation & location Australia,Operation & location Australia,Operation & location Australia
Bass Strait Offshore and onshore Victoria,Oil and gas,Gippsland Basin joint venture (GBJV): BHP 50% Esso Australia(Exxon Mobil subsidiary)50%,Esso Australia,20 production licences and 2retentionl eases issued by Australian Government,"65 Mbbl/d oil 1.040 TJ/d 5,150tpd LPG 850 tpd Ethane","11 offshore fields producing through offshore infrastructure, including 12 steel jacket platforms, 2 concrete gravity"
,,BHP 32.5% Esso Australia 32.5% Mitsui E&P Australia 35%,,andend oflife of field. Retention leases expirebetween 2023 and end of life field 1 production licence held with Mitsui E&P Australia,,Onshoreinfrastructure: -Longford facity (gasconditioning/ processing and liquids processing facilities) interconnecting pipelines Long Island Point (LPG processing and liquids storage/ offtake) heliportand
North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia,North West Shelf Offshore and onshore Western Australia
,"Domestic gas, LPG,condensate, LNG","BHP: 16.67% of original LNG JV 12.5% of China LNG JV 15.78% of Extended Interest Joint Venture Other participants: subsidiaries of Woodside,Chevron,",Woodside Petroleum Ltd,14 production licences issued by Australian Government Licences expire between 2022 and 5 years after production ceases,North Rankin Complex:3.010 MMcf/dgas 53Mbbl/d condensate Goodwyn A platform: 1.746 MMcf/d gas 100 Mbbl/d condensate Angel platform:,"Production from offshore fields is processed over the North Rankin Complex,Goodwyn Alpha and Angel platforms,then transported onshore to the Karratha Gas Plant by2 subsea trunklines The Karratha Gas Plant comprises 5 LNG"
North West Shelf,North West Shelf,North West Shelf,North West Shelf,North West Shelf,North West Shelf,North West Shelf
Western Australia,,"Woodside 33.34%, BP,Chevron,Japan Australia LNG (MIMI) 16.67% each",Ltd,issued by Australian Government Licences expire between 2033 and 2039,capacity: 60Mbbl/d Storage:1MMbbl,"completions (5 producers), 1floating production storage andofflading (FPSO)unit"
Pyrenees Offshore,Pyrenees Offshore,Pyrenees Offshore,Pyrenees Offshore,Pyrenees Offshore,Pyrenees Offshore,Pyrenees Offshore
Western Australia,,BHP 71.43% Santos 28.57% WA-43-L permit: BHP 39.999% Santos 31.501%,,licence issued byAustralian Government expires 5 years after production ceases,Storage: 920 Mbbl,"(5 producers), 1FPSO unit"
Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia,Macedon Offshore and onshore Western Australia
,,Santos 28.57%,,Government expires5 years after production ceases,0.02 Mbbl/d condensate,transports gas to onshoregas processing facilty Gas plant located
