HSBC Global Services Limited,100.00,
,,"2,16"
HSBC Global Shared Services (India) Private Limited (In Liquidation),99.99,
HSBC Group Management Services Limited,100.00,"1,51 16"
HSBC Group Nominees UK Limited,100.00,"2,16"
HSBC Holdings B.V.,100.00,16
HSBC IM Pension Trust Limited,100.00,16
HSBC Infrastructure Debt GP1 S.a r.l.,N/A,0.52
,N/A,"0,52"
HSBC Infrastructure Debt GP 2 S.a r.l.,,
HSBC Infrastructure Limited,100.00,16
HSBC INKA Investment-AG TGV,100.00,"(99.33) 12,99"
"HSBC Inmobiliaria (Mexico),S.A.de C.V.",100.00,（99.99) 14
HSBC Institutional Trust Services (Asia) Limited,100.00,44
HSBC Institutional Trust Services (Bermuda) Limited,100.00,21
,% of share class held by immediate parent company (or by the Group where this,
Subsidiaries HSBC Institutional Trust Services (Mauritius),varies),Footnotes
Limited HSBC Institutional Trust Services (Singapore),100.00,59
Limited,100.00,50
HSBC Insurance (Asia) Limited,100.00,100
HSBC Insurance (Asia-Pacific) Holdings Limited,100.00,101
HSBC Insurance (Bermuda) Limited,100.00,21
HSBC Insurance (Singapore) Pte. Limited,100.00,50
HSBC Insurance Agency (USA) Inc.,100.00,95
HSBC Insurance Brokers (Philippines) Inc,99.99,102
HSBC Insurance Holdings Limited,100.00,216
,100.00,21
HSBC Insurance SAC 1(Bermuda) Limited,,21
HSBC Insurance SAC 2(Bermuda) Limited,100.00,
HSBC Insurance Services (Lebanon) S.A.L. (In Liquidation),99.99,103
HSBC Insurance Services Holdings Limited,100.00,16
HSBC International Finance Corporation,,
(Delaware),100.00,104
HSBC International Trustee (BVIl) Limited,100.00,"8,105"
HSBC International Trustee (Holdings) Pte.,,
Limited HSBC International Trustee Limited,100.00,50
HSBC Inversiones S.A.,100.00,106 57
HSBC InvestDirect (India) Limited,99.99 100.00 (99.98),107
HSBC InvestDirect Financial Services (India),,
Limited HSBC InvestDirectSales8Marketing (India),99.99 (99.98),107
Limited,98.99 (98.98),51
HSBC InvestDirect Securities (India) Private Limited,99.99,107
HSBC Investment Bank Holdings B.V.,100.00,16
HSBC Investment Bank Holdings Limited,100.00,16
HSBC Investment Company(Egypt)S.AE (In,100.00,
Liquidation) HSBC Investment Company Limited,(97.81) 100.00,108
HSBC Investment Funds (Canada) Inc.,100.00,"2,16"
HSBC Investment Funds (Hong Kong) Limited,100.00,109
,,22
HSBC Investment Funds (Luxembourg) SA,100.00,52
HSBC Invoice Finance (UK) Limited,100.00,110
HSBC Issuer Services Common Depositary Nominee (UK) Limited,100.00,16
HSBC Issuer Services Depositary Nominee,,
(UK) Limited,100.00,16
HSBC Latin America B.V. HSBC Latin America Holdings (UK) Limited,100.00 100.00,16
HSBC Leasing (Asia) Limited,100.00,216 44
HSBC Leasing (France),100.00 (99.99),34
HSBC Life (Cornell Centre) Limited,100.00,100
HSBC Life (Edwick Centre) Limited,100.00,100
HSBC Life (International) Limited,100.00,21
HSBC Life (Property Investment) Limited,100.00,100
HSBC Life (Property Light) Limited,100.00,100
HSBC Life (Property) Limited,100.00,100
HSBC Life (Tsing Yi Industrial) Limited,100.00,100
HSBC Life (UK) Limited,100.00,
HSBC Life Assurance(Malta) Limited,100.00 (70.03),16
,,91
HSBC LU Nominees Limited,100.00,16
HSBC Management (Guernsey) Limited,100.00,20
HSBC Markets (USA) Inc.,100.00,13
HSBC Marking Name Nominee (UK) Limited,100.00,16
HSBC Master Trust Trustee Limited,100.00,16
"HSBC Mexico,S.A.,IstituciondeBanca Multiple,GrupoFinancieroHSBC",,
,99.99,14
HSBC Middle East Finance Company Limited,100.00 (80.00),111
HSBC Middle East Holdings B.V.,100.00,"2,112"
HSBC Middle East Leasing Partnership,N/A,0113
HSBC Middle East Securities L.L.C,N/A,0114
HSBCMortgage Corporation(Canada),,
,100.00,115
,,13
HSBC Mortgage Corporation (USA),,
,100.00,
